mean,std,variance,skewness,kurtosis,central_moment,pathology
0.0009380827,0.48909122,0.23921022,0.14142056,-2.9800003,60.99816,benign
0.039512042,3.1739583,10.074011,0.021785619,-2.9995253,2568.0767,benign
3.752331e-05,0.09781842,0.0095684435,0.70710665,-2.5,2.4399524,benign
0.0004127564,0.32442674,0.105252706,0.21320018,-2.9545455,26.839355,benign
0.00011256992,0.16942644,0.02870532,0.40824798,-2.8333335,7.31985,benign
1.8761655e-05,0.06916807,0.0047842218,0.9999999,-2.0,1.2199763,benign
0.0013696008,0.59097064,0.3492463,0.1170402,-2.9863014,89.05685,benign
0.036097422,3.0337336,9.203539,0.022793196,-2.9994805,2346.238,benign
0.0016135023,0.6414362,0.41144043,0.10783175,-2.9883723,104.915985,benign
0.04651014,3.4435337,11.8579235,0.020079039,-2.9995968,3022.6675,benign
0.0018574037,0.6882111,0.47363448,0.10050268,-2.9898992,120.77503,benign
0.0349342,2.98446,8.9070015,0.023169726,-2.999463,2270.663,benign
0.0011069376,0.53128886,0.28226787,0.13018806,-2.983051,71.97768,benign
0.09279514,4.8635535,23.654152,0.014211364,-2.999798,6027.4185,benign
0.0062288693,1.2602868,1.5883228,0.054880116,-2.996988,405.00256,benign
0.0022138753,0.7513543,0.5645333,0.09205627,-2.9915257,143.95349,benign
0.0015572173,0.6301492,0.397088,0.10976325,-2.987952,101.256195,benign
0.00031894812,0.28518707,0.08133167,0.24253517,-2.9411767,20.739523,benign
8.68824,46.260307,2140.0159,0.0013933056,-2.999998,508518.12,benign
7.504662e-05,0.13833612,0.019136881,0.49999976,-2.7500002,4.879902,benign
7.84755,44.040222,1939.5411,0.0014738984,-2.9999979,464141.72,benign
0.0011256993,0.5357724,0.28705204,0.12909858,-2.9833336,73.197624,benign
0.0049718386,1.1259636,1.267794,0.061427712,-2.9962265,323.27487,benign
0.00510317,1.1407377,1.3012823,0.06063208,-2.9963236,331.81372,benign
0.0049155536,1.1195723,1.253442,0.061778422,-2.9961834,319.6154,benign
0.004240134,1.0398154,1.0812161,0.06651736,-2.9955754,275.70093,benign
5.628496e-05,0.119802594,0.014352662,0.5773501,-2.6666667,3.659927,benign
3.752331e-05,0.09781842,0.0095684435,0.70710665,-2.5,2.4399524,benign
5.332231,36.486797,1331.2863,0.0018164206,-2.9999967,325280.56,malignant
4.8007884,34.65766,1201.1534,0.0019206046,-2.9999962,294761.2,malignant
0.8421356,14.629949,214.0354,0.004696614,-2.9999778,54218.535,benign
7.504662e-05,0.13833612,0.019136881,0.49999976,-2.7500002,4.879902,benign
0.9218914,15.304654,234.23244,0.0044867364,-2.9999797,59297.395,malignant
0.0019136887,0.69856066,0.487987,0.09901363,-2.9901962,124.43482,benign
1.0856806,16.60331,275.66986,0.0041304473,-2.9999828,69697.234,benign
0.01348963,1.8546357,3.4396737,0.03729075,-2.9986093,877.024,benign
0.5910859,12.262852,150.37753,0.0056143063,-2.9999683,38168.496,benign
0.012532786,1.787653,3.1957033,0.038688306,-2.9985032,814.8242,benign
0.020938007,2.3105743,5.338753,0.029930526,-2.999104,1361.1586,benign
0.050506376,3.5883944,12.8765745,0.019267859,-2.9996288,3282.2256,benign
0.019136889,2.2089682,4.8795404,0.031307694,-2.9990199,1244.0961,benign
0.05842379,3.8593593,14.894653,0.01791395,-2.999679,3796.396,benign
3.752331e-05,0.09781842,0.0095684435,0.70710665,-2.5,2.4399524,benign
0.05318929,3.6824503,13.56044,0.018775329,-2.9996474,3456.4695,benign
5.628496e-05,0.119802594,0.014352662,0.5773501,-2.6666667,3.659927,benign
0.050618943,3.5923903,12.905269,0.019246409,-2.9996295,3289.537,benign
0.003039388,0.88036054,0.7750347,0.078566015,-2.9938273,197.62914,benign
0.00714819,1.350088,1.8227376,0.0512294,-2.9973755,464.772,benign
0.003414621,0.93312204,0.8707167,0.07412345,-2.9945056,222.0268,benign
0.0019699738,0.70875907,0.5023394,0.09758889,-2.9904764,128.09457,benign
0.0007504662,0.43745664,0.19136831,0.15811317,-2.9750001,48.798634,benign
0.00063789624,0.40331516,0.16266312,0.17149796,-2.9705884,41.47889,benign
2.5196152,25.22208,636.1533,0.0026881678,-2.9999926,159013.38,benign
0.70179844,13.359119,178.46606,0.005149093,-2.9999733,45258.355,benign
2.7517154,26.346073,694.11554,0.0025687045,-2.9999933,173179.45,benign
0.6467329,12.825703,164.49864,0.005365572,-2.9999712,41734.383,benign
2.4613414,24.931585,621.5839,0.002720758,-2.9999926,155444.05,benign
0.6499037,12.857024,165.30307,0.005352366,-2.9999714,41937.42,benign
2.5890522,25.563745,653.5051,0.0026507666,-2.9999928,163259.89,benign
0.64658284,12.824218,164.46057,0.0053661987,-2.9999712,41724.773,benign
0.003320813,0.9202153,0.8467962,0.07516313,-2.9943504,215.9274,benign
2.8586006,26.84719,720.7716,0.0025185982,-2.9999936,179675.97,malignant
0.0036585224,0.9658726,0.93290985,0.071609944,-2.9948719,237.88518,benign
2.3158636,24.190536,585.18207,0.0028073678,-2.9999921,146511.02,malignant
0.026566504,2.6026435,6.7737527,0.026570546,-2.999294,1726.947,benign
0.033733454,2.9327278,8.600893,0.023578655,-2.999444,2192.6475,benign
0.013133159,1.829968,3.3487828,0.03779352,-2.9985716,853.8516,benign
0.01575979,2.0046191,4.018498,0.03450008,-2.9988096,1024.5903,benign
0.014821706,1.9440463,3.7793157,0.035575304,-2.9987342,963.6135,benign
0.014896753,1.9489614,3.7984505,0.03548556,-2.9987407,968.4917,benign
1.5611761,19.89127,395.66263,0.00343473,-2.999988,99658.58,benign
0.10461499,5.1639013,26.665876,0.013383547,-2.9998207,6794.2197,benign
3.729498,30.612299,937.11285,0.0021933941,-2.9999952,231973.88,malignant
3.7224436,30.583763,935.3665,0.0021955657,-2.999995,231554.77,malignant
0.003151958,0.89651513,0.80373937,0.07715024,-2.9940479,204.94846,benign
0.0049155536,1.1195723,1.253442,0.061778422,-2.9961834,319.6154,benign
0.000975606,0.4987771,0.24877858,0.13867423,-2.9807694,63.43805,benign
0.001575979,0.6339339,0.40187216,0.10910793,-2.9880953,102.476135,benign
12.787005,55.652306,3097.179,0.0011182141,-2.9999986,710573.4,malignant
10.165833,49.889313,2488.9436,0.0012758877,-2.9999983,584076.25,malignant
9.309664,47.82567,2287.2944,0.001340653,-2.999998,540672.2,malignant
0.00011256992,0.16942644,0.02870532,0.40824798,-2.8333335,7.31985,benign
3.9832869,31.620745,999.8715,0.0021190885,-2.9999955,247001.67,malignant
9.3808274e-05,0.15466447,0.0239211,0.44721338,-2.8000002,6.0998764,benign
0.0011819842,0.5490033,0.3014046,0.12598729,-2.984127,76.85746,benign
0.036172472,3.0368853,9.2226715,0.022769528,-2.9994814,2351.1138,benign
0.0013133158,0.5787001,0.33489382,0.11952193,-2.9857144,85.39704,benign
0.17801058,6.7350583,45.361008,0.010255516,-2.9998949,11550.908,malignant
0.0013508392,0.58690894,0.34446213,0.117850184,-2.9861112,87.83691,benign
0.2707119,8.304111,68.95825,0.008311692,-2.9999309,17547.02,malignant
0.00015009324,0.19563678,0.03827375,0.3535531,-2.8750002,9.759795,benign
6.1614213,39.15609,1533.1992,0.0016811058,-2.9999971,372072.44,malignant
0.0004127564,0.32442674,0.105252706,0.21320018,-2.9545455,26.839355,benign
4.845366,34.815094,1212.0908,0.0019112253,-2.9999962,297337.1,malignant
0.00026266318,0.25880307,0.066979036,0.26726082,-2.9285715,17.07962,benign
0.46189317,10.842943,117.56941,0.0063559767,-2.9999595,29871.59,malignant
0.0001688549,0.20750415,0.04305797,0.333333,-2.888889,10.979767,benign
0.36033633,9.578932,91.75593,0.0072004474,-2.999948,23331.635,malignant
2.212393,23.648798,559.2656,0.0028740515,-2.9999917,140138.1,malignant
2.3115296,24.168097,584.0969,0.0028100715,-2.9999921,146244.42,malignant
0.30386376,8.797325,77.39292,0.00784366,-2.9999385,19688.162,benign
0.23761635,7.78047,60.53571,0.008873394,-2.999921,15407.837,benign
0.015159416,1.9660676,3.8654218,0.03517674,-2.9987626,985.5653,benign
0.002776725,0.8414613,0.7080571,0.08219815,-2.9932435,180.55063,benign
0.01632264,2.0400996,4.162007,0.033899922,-2.9988508,1061.1758,benign
0.001894927,0.6951279,0.48320282,0.09950261,-2.9900992,123.21489,benign
1.8891673,21.86707,478.16873,0.0031162477,-2.9999902,120126.35,benign
1.4928461,19.453718,378.44717,0.0035138887,-2.9999876,95374.1,benign
3.8108485,30.939356,957.2438,0.0021687814,-2.9999952,236801.33,benign
0.14163172,6.0079975,36.096035,0.011499877,-2.9998677,9194.263,benign
2.7864246,26.509888,702.7741,0.0025521216,-2.9999933,175290.97,benign
0.13028093,5.7623487,33.204662,0.011991185,-2.9998562,8458.537,benign
5.742736,37.834095,1431.4187,0.0017458504,-2.999997,348571.22,benign
3.714376,30.551094,933.3694,0.0021980568,-2.999995,231075.4,benign
3.8863266,31.239553,975.9097,0.0021466298,-2.9999952,241271.6,benign
2.905805,27.065413,732.53656,0.0024973457,-2.9999938,182539.61,benign
3.5167594,29.738966,884.4061,0.0022616875,-2.9999948,219303.08,malignant
0.0041650874,1.0305727,1.0620799,0.06711396,-2.9954956,270.8215,benign
2.6685076,25.94896,673.34845,0.0026097547,-2.999993,168110.2,malignant
3.2513573,28.609873,818.5248,0.0023559781,-2.9999943,203401.19,malignant
0.0044277506,1.0625708,1.1290567,0.06509277,-2.9957628,287.89948,benign
2.114701,23.125242,534.7768,0.0029414115,-2.9999912,134106.3,malignant
0.005046885,1.1344295,1.2869302,0.060969263,-2.9962826,328.1542,benign
0.0064352476,1.2809943,1.6409465,0.053992882,-2.9970846,418.42026,benign
0.19530882,7.054474,49.765602,0.009789831,-2.9999042,12670.789,benign
0.005872398,1.223694,1.497427,0.05652139,-2.9968052,381.8263,benign
0.2860402,8.535715,72.85843,0.008085193,-2.9999347,18537.219,benign
0.059042927,3.8797503,15.052462,0.017819716,-2.9996824,3836.6,benign
0.074202344,4.349263,18.916092,0.015894145,-2.9997473,4820.796,benign
0.6015924,12.371101,153.04416,0.0055647185,-2.999969,38842.117,malignant
0.002983103,0.87217104,0.7606823,0.079303764,-2.9937108,193.96945,benign
0.7897531,14.169098,200.76334,0.0048513776,-2.9999764,50877.54,malignant
0.001688549,0.6561837,0.4305771,0.1054082,-2.988889,109.79571,benign
0.01836766,2.16412,4.6834154,0.031956688,-2.9989786,1194.0989,benign
0.6289094,12.648176,159.97636,0.005441645,-2.9999702,40592.754,malignant
0.017166913,2.0921922,4.3772683,0.033055644,-2.9989073,1116.0531,benign
0.49294373,11.200788,125.45765,0.0061514103,-2.999962,31868.012,malignant
0.0062288693,1.2602868,1.5883228,0.054880116,-2.996988,405.00256,benign
4.3648424,33.075413,1093.983,0.0020196321,-2.999996,269415.53,malignant
0.0022138753,0.7513543,0.5645333,0.09205627,-2.9915257,143.95349,benign
3.6530254,30.301434,918.1769,0.0022172655,-2.999995,227426.84,malignant
9.350115,47.92551,2296.8545,0.001337402,-2.999998,542746.25,malignant
0.3511619,9.456371,89.422966,0.0072942954,-2.9999468,22740.053,benign
7.0873466,41.917095,1757.043,0.0015583908,-2.9999976,423140.44,malignant
0.3826627,9.870793,97.432556,0.006986317,-2.9999511,24770.736,benign
7.504662e-05,0.13833612,0.019136881,0.49999976,-2.7500002,4.879902,benign
1.1072565,16.766766,281.12442,0.004089482,-2.9999833,71064.17,malignant
0.00013133159,0.18300146,0.033489536,0.3779642,-2.857143,8.539823,benign
0.62082314,12.566801,157.92448,0.005477231,-2.99997,40074.66,malignant
0.00088179775,0.47419158,0.22485764,0.14586423,-2.9787235,57.338303,benign
0.00088179775,0.47419158,0.22485764,0.14586423,-2.9787235,57.338303,benign
0.47470737,10.992044,120.82504,0.0062691285,-2.9999607,30695.672,benign
0.41909784,10.329293,106.694305,0.0066742906,-2.9999554,27117.617,benign
0.0022138753,0.7513543,0.5645333,0.09205627,-2.9915257,143.95349,benign
0.14176306,6.0107803,36.129482,0.01149454,-2.999868,9202.774,benign
0.001031891,0.5129631,0.26313114,0.13483916,-2.9818184,67.09789,benign
0.17236333,6.6274385,43.92294,0.010422514,-2.9998913,11185.208,benign
0.090262316,4.796743,23.008743,0.014409591,-2.9997923,5863.076,benign
0.09984952,5.044964,25.451658,0.013699583,-2.9998124,6485.09,benign
0.30671555,8.838461,78.118385,0.00780698,-2.999939,19872.268,benign
0.0011256993,0.5357724,0.28705204,0.12909858,-2.9833336,73.197624,benign
0.20624687,7.249166,52.550407,0.009526088,-2.9999092,13378.678,benign
0.0010506527,0.51760536,0.26791534,0.1336298,-2.982143,68.31785,benign
0.0002439015,0.2493889,0.062194824,0.27734968,-2.923077,15.859649,benign
0.001688549,0.6561837,0.4305771,0.1054082,-2.988889,109.79571,benign
0.00013133159,0.18300146,0.033489536,0.3779642,-2.857143,8.539823,benign
0.0027579633,0.83861375,0.703273,0.08247728,-2.9931974,179.33072,benign
0.0049718386,1.1259636,1.267794,0.061427712,-2.9962265,323.27487,benign
0.00532831,1.1656289,1.3586907,0.059337225,-2.996479,346.45166,benign
0.0028705331,0.8555569,0.73197764,0.08084385,-2.9934642,186.6501,benign
0.004352704,1.0535277,1.1099206,0.065651536,-2.9956899,283.0201,benign
0.0028142482,0.84712774,0.7176254,0.0816483,-2.9933336,182.99043,benign
0.0030018648,0.8749094,0.76546645,0.07905555,-2.99375,195.18935,benign
0.005159455,1.147011,1.3156344,0.06030044,-2.9963639,335.47318,benign
0.0035459525,0.95089716,0.9042054,0.072737776,-2.9947093,230.56596,benign
0.0062851543,1.2659678,1.6026747,0.054633826,-2.997015,408.66193,benign
0.004934315,1.1217067,1.258226,0.061660852,-2.996198,320.83524,benign
2.639277,25.807941,666.0498,0.0026246288,-2.999993,166326.92,malignant
0.0002063782,0.22940443,0.052626394,0.30151096,-2.909091,13.419708,benign
2.4762006,25.005991,625.29956,0.0027123399,-2.9999926,156354.66,malignant
0.0023076835,0.76710755,0.58845395,0.09016574,-2.9918702,150.05305,benign
0.005872398,1.223694,1.497427,0.05652139,-2.9968052,381.8263,benign
2.58408,25.539438,652.26294,0.0026533948,-2.9999928,162956.06,benign
0.0045403205,1.0759931,1.157761,0.064280726,-2.995868,295.21854,benign
1.4724333,19.321037,373.30246,0.0035385932,-2.9999874,94092.805,benign
0.0036209992,0.96090674,0.92334175,0.071980044,-2.9948187,235.44547,benign
0.004202611,1.0352044,1.0716481,0.066813655,-2.9955359,273.26126,benign
0.55671453,11.901775,141.65227,0.0057861996,-2.9999664,35963.61,benign
0.00894931,1.5106269,2.2819936,0.045784444,-2.9979038,581.86755,benign
0.70684534,13.406936,179.74593,0.005130524,-2.9999735,45581.105,benign
0.0068104807,1.3178111,1.7366261,0.05248429,-2.9972453,442.81604,benign
0.93117845,15.381268,236.5834,0.00446406,-2.99998,59888.164,malignant
0.8788522,14.944395,223.33493,0.0045964587,-2.9999788,56557.85,malignant
0.82192934,14.453941,208.91641,0.0047545633,-2.9999774,52930.254,malignant
0.6911043,13.257224,175.75398,0.0051891073,-2.999973,44574.34,malignant
0.008817978,1.4995021,2.2485065,0.04612417,-2.9978726,573.3295,benign
0.0028517717,0.85275644,0.72719353,0.08110934,-2.9934213,185.43022,benign
0.011538418,1.7152735,2.9421632,0.040321156,-2.9983742,750.1838,benign
0.0039399476,1.0023328,1.0046711,0.06900496,-2.9952383,256.18323,benign
0.010243864,1.6161932,2.6120803,0.042793464,-2.9981687,666.027,benign
0.51440704,11.441555,130.90918,0.0060209488,-2.9999638,33247.16,benign
0.01258907,1.7916625,3.2100542,0.038601715,-2.99851,818.483,benign
0.5584594,11.920372,142.09528,0.005777094,-2.9999666,36075.59,benign
0.001632264,0.6451547,0.41622463,0.107210234,-2.9885058,106.135925,benign
0.0018011187,0.6777035,0.45928204,0.102060996,-2.9895835,117.11527,benign
0.0018011187,0.6777035,0.45928204,0.102060996,-2.9895835,117.11527,benign
1.9843451,22.406927,502.07037,0.0030388625,-2.9999907,126035.38,benign
0.0016510256,0.64885193,0.4210088,0.10659933,-2.9886365,107.35586,benign
0.6426617,12.785372,163.46573,0.0053826696,-2.999971,41473.656,benign
0.07502786,4.3733826,19.126474,0.015806384,-2.9997501,4874.381,benign
0.05887407,3.8741996,15.009422,0.017845267,-2.9996815,3825.6355,benign
0.79131025,14.183016,201.15794,0.0048465566,-2.9999764,50976.926,malignant
0.008761693,1.494709,2.234155,0.04627209,-2.9978588,569.67035,benign
1.1989635,17.444145,304.29822,0.00392783,-2.9999845,76866.35,malignant
0.010375195,1.6265199,2.645567,0.042521734,-2.9981918,674.5647,benign
5.051632,35.533745,1262.6471,0.0018694227,-2.9999964,309218.16,malignant
0.024859192,2.517633,6.338476,0.027468096,-2.9992454,1615.9963,benign
9.853734,49.148815,2415.6062,0.0012985556,-2.9999983,568374.06,malignant
0.0040525175,1.0165508,1.0333755,0.06803976,-2.9953706,263.50235,benign
0.013189443,1.8338851,3.3631344,0.03771279,-2.9985776,857.5105,benign
7.044326,41.79331,1746.6805,0.001563565,-2.9999974,420795.16,malignant
0.015347033,1.9781955,3.9132578,0.034961022,-2.9987776,997.7606,benign
15.316414,60.589546,3671.0933,0.0010044472,-2.9999988,823672.8,malignant
14.236006,58.545006,3427.5176,0.0010495364,-2.9999988,776428.6,malignant
0.0018761654,0.69167817,0.47841868,0.099998884,-2.9900002,121.994965,benign
4.1995897,32.45395,1053.2588,0.0020610685,-2.9999957,259734.52,malignant
3.752331e-05,0.09781842,0.0095684435,0.70710665,-2.5,2.4399524,benign
0.012326407,1.7728739,3.1430817,0.039010894,-2.9984782,801.4083,benign
0.008011227,1.429265,2.0427985,0.04839111,-2.9976583,520.88086,benign
0.010956806,1.671486,2.7938657,0.04137763,-2.998288,712.37445,benign
0.013789816,1.8751568,3.516213,0.036882564,-2.9986396,896.5373,benign
0.006266393,1.2640771,1.5978907,0.05471555,-2.9970062,407.4421,benign
0.033846024,2.9376166,8.629591,0.023539392,-2.999446,2199.9614,benign
0.0068667657,1.3232453,1.7509781,0.052268732,-2.997268,446.47537,benign
0.05242006,3.655731,13.364369,0.018912671,-2.9996421,3406.5127,benign
0.00028142481,0.26788664,0.071763255,0.25819847,-2.9333334,18.29959,benign
4.9445586,35.162674,1236.4137,0.0018908024,-2.9999964,303058.47,malignant
0.0012757925,0.57037306,0.32532546,0.12126692,-2.9852943,82.95715,benign
6.4014764,39.892326,1591.3977,0.0016468157,-2.9999971,385431.8,malignant
0.0002063782,0.22940443,0.052626394,0.30151096,-2.909091,13.419708,benign
0.48827204,11.147689,124.270966,0.0061809393,-2.9999616,31567.742,malignant
0.00028142481,0.26788664,0.071763255,0.25819847,-2.9333334,18.29959,benign
0.40523297,10.157273,103.170204,0.0067880657,-2.9999537,26224.785,malignant
8.8854265,46.763588,2186.833,0.001376023,-2.999998,518780.53,malignant
8.690699,46.266617,2140.5999,0.0013930867,-2.999998,508646.34,malignant
0.071219236,4.260967,18.155836,0.016223887,-2.9997368,4627.1514,benign
1.0830728,16.58344,275.0105,0.004135481,-2.9999828,69531.97,benign
0.06709168,4.135683,17.103876,0.016715901,-2.9997206,4359.1934,benign
0.88224804,14.973139,224.19489,0.004587512,-2.9999788,56774.105,benign
0.07754192,4.446029,19.767176,0.0155478055,-2.9997582,5037.564,benign
0.37202486,9.732828,94.727936,0.0070859417,-2.9999497,24085.143,benign
0.4122123,10.244228,104.94422,0.0067300764,-2.9999547,26674.256,benign
0.69735193,13.316848,177.33844,0.005165619,-2.9999733,44973.965,benign
1.9747392,22.35305,499.65884,0.0030464202,-2.9999907,125439.62,malignant
1.6803875,20.631895,425.67508,0.003308298,-2.999989,107116.555,malignant
0.6378024,12.737065,162.23283,0.005403291,-2.9999707,41162.426,benign
0.5732436,12.076776,145.84851,0.0057016117,-2.9999673,37024.156,benign
0.33701557,9.264199,85.825386,0.007446434,-2.9999444,21827.625,benign
3.0751102,27.833376,774.69684,0.00242514,-2.999994,192783.12,malignant
2.6186767,25.708075,660.9051,0.00263526,-2.999993,165069.39,malignant
0.32534584,9.102601,82.85734,0.0075793257,-2.9999425,21074.707,benign
0.43333793,10.503018,110.31339,0.006563159,-2.9999568,28034.309,benign
0.00015009324,0.19563678,0.03827375,0.3535531,-2.8750002,9.759795,benign
9.3808274e-05,0.15466447,0.0239211,0.44721338,-2.8000002,6.0998764,benign
0.5388347,11.709505,137.11252,0.005882038,-2.9999654,34815.93,malignant
0.49125516,11.181624,125.02873,0.006162036,-2.9999619,31759.484,malignant
4.304899,32.85144,1079.217,0.002034391,-2.9999957,265908.53,malignant
3.473908,29.559744,873.7785,0.0022761866,-2.9999948,216742.67,malignant
1.3184564,18.28847,334.46808,0.0037429498,-2.999986,84407.4,malignant
1.4067864,18.887867,356.7515,0.003621632,-2.999987,89967.89,malignant
0.029493319,2.7422485,7.5199265,0.025217287,-2.999364,1917.1377,benign
0.049587052,3.5555928,12.64224,0.019445753,-2.9996219,3222.5173,benign
0.032157473,2.863411,8.199122,0.024149736,-2.9994168,2090.249,benign
0.055234313,3.7525587,14.081697,0.018424256,-2.9996605,3589.2773,benign
14.097864,58.27697,3396.2053,0.0010556495,-2.9999988,770273.9,malignant
0.14949286,6.1723847,38.09833,0.011192914,-2.9998746,9703.684,benign
9.190171,47.5293,2259.0344,0.0013503765,-2.999998,534531.94,malignant
0.2299053,7.6533,58.572998,0.009021384,-2.9999185,14909.183,benign
0.00018761655,0.21872856,0.047842182,0.3162274,-2.9,12.199739,benign
0.0001688549,0.20750415,0.04305797,0.333333,-2.888889,10.979767,benign
0.0011632226,0.5446287,0.2966204,0.12699924,-2.9838712,75.63751,benign
8.356834,45.399956,2061.156,0.0014236694,-2.9999979,491145.28,benign
0.0021951136,0.7481638,0.5597491,0.09244884,-2.9914532,142.73357,benign
0.0017635955,0.670607,0.44971374,0.103141055,-2.9893618,114.675415,benign
0.6275398,12.634432,159.62886,0.005447624,-2.9999702,40505.01,benign
1.8761655e-05,0.06916807,0.0047842218,0.9999999,-2.0,1.2199763,benign
0.0016510256,0.64885193,0.4210088,0.10659933,-2.9886365,107.35586,benign
0.82279235,14.461502,209.13506,0.004752044,-2.9999774,52985.29,benign
0.0013320775,0.58281904,0.33967802,0.11867724,-2.9859157,86.61699,benign
0.07855505,4.474971,20.025366,0.015447129,-2.9997613,5103.3223,benign
5.757764,37.882423,1435.078,0.0017434078,-2.999997,349419.22,benign
7.1870456,42.202404,1781.043,0.0015465736,-2.9999976,428565.1,benign
7.504662e-05,0.13833612,0.019136881,0.49999976,-2.7500002,4.879902,benign
3.3892927,29.202436,852.7823,0.0023056092,-2.9999945,211678.83,benign
0.21251325,7.3583775,54.14572,0.009384241,-2.9999118,13784.1455,benign
0.07799219,4.4589157,19.881927,0.015502817,-2.9997597,5066.7905,benign
0.20684725,7.2597013,52.703262,0.009512218,-2.9999094,13417.528,benign
0.083114125,4.602955,21.187195,0.015017089,-2.9997745,5399.213,benign
0.07767325,4.4497914,19.800646,0.015534646,-2.9997587,5046.089,benign
1.5291687,19.687551,387.59967,0.003471153,-2.9999878,97652.5,malignant
0.082269855,4.579524,20.972042,0.01509402,-2.999772,5344.42,benign
1.5600691,19.88426,395.3838,0.0034359712,-2.999988,99589.22,malignant
13.460304,57.01928,3251.1982,0.0010850001,-2.9999988,741531.3,malignant
1.8761655e-05,0.06916807,0.0047842218,0.9999999,-2.0,1.2199763,benign
2.1718302,23.43288,549.09985,0.002901473,-2.9999914,137635.36,malignant
0.009043118,1.5185233,2.3059132,0.045546327,-2.9979255,587.9661,benign
0.0052907867,1.1615174,1.3491225,0.059547283,-2.996454,344.01196,benign
0.010844236,1.6628778,2.7651625,0.041591864,-2.99827,705.05646,benign
0.004146326,1.0282489,1.0572958,0.06726564,-2.9954753,269.60165,benign
